year,date,location,in_Cameron,did_win,team,opp,result,pts,pos,to,to_percent,fgm,fga,fg_percent,ftm,fta,ft_percent,pf,biggest_lead,biggest_run,game_id,type,conf,opp_conf,avg_marg,opp_avg_marg,adj_o,adj_d,off_ppp,off_efg,off_to,off_or,off_ftr,def_ppp,def_efg,def_to,def_or,def_ftr,game_score,season,tempo,coach,opp_coach
2022,2/7/2022,A,1,1,Virginia,Duke,"W, 69-68",69,63,5,0.079365079,31,65,0.476923077,5,9,0.555555556,18,12,9,VirginiaDuke2-7,conf,ACC,ACC,3.12875,0.957875,118.6,86.2,108,49.2,7.8,29.7,13.8,106.5,48.1,23.5,38.2,42.3,97.5,2022,63.9,Tony Bennett,Mike Krzyzewski
2022,2/7/2022,A,0,0,Pittsburgh,Virginia Tech,"L, 74-47",47,55,11,0.2,15,40,0.375,7,9,0.777777778,14,5,6,PittsburghVirginia Tech2-7,conf,ACC,ACC,-12.6003,0.926025,95.5,113.6,84.6,50,19.8,3.7,22.5,133.2,64.5,16.2,35.7,10.9,12,2022,55.6,Jeff Capel,Mike Young
2022,2/5/2022,A,0,1,Wake Forest,Florida St.,"W, 68-60",68,75,26,0.346666667,26,57,0.456140351,8,15,0.533333333,15,11,11,Wake ForestFlorida St.2-5,conf,ACC,ACC,4.08389,0.744251,94,76.4,89.7,52.6,34.3,38.9,26.3,79.1,35.8,21.1,34,26.9,91.5,2022,75.8,Steve Forbes,Leonard Hamilton
2022,2/5/2022,A,0,0,Clemson,Georgia Tech,"L, 69-64",64,71,18,0.253521127,24,58,0.413793103,10,11,0.909090909,13,6,11,ClemsonGeorgia Tech2-5,conf,ACC,ACC,-7.63833,0.649843,92.2,100.3,89.9,46.6,25.3,30.3,19,96.9,52.6,25.3,29.4,22.8,27.6,2022,71.2,Brad Brownell,Josh Pastner
2022,2/5/2022,A,0,0,Louisville,Syracuse,"L, 92-69",69,72,14,0.194444444,27,67,0.402985075,5,6,0.833333333,15,0,6,LouisvilleSyracuse2-5,conf,ACC,ACC,-12.8181,0.865816,98.2,109.8,95.3,47.8,19.3,30,9,127,65.5,17.9,25,32.8,21.7,2022,72.4,Chris Mack,Jim Boeheim
2022,2/5/2022,A,0,1,Notre Dame,North Carolina St.,"W, 69-57",69,66,14,0.212121212,27,51,0.529411765,9,11,0.818181818,13,17,11,Notre DameNorth Carolina St.2-5,conf,ACC,ACC,8.03939,0.692042,102.8,78.3,103.1,58.8,20.9,16,21.6,85.2,35.1,10.5,27.7,20.9,95.8,2022,66.9,Mike Brey,Kevin Keatts
2022,2/5/2022,A,0,0,Miami FL,Virginia,"L, 71-58",58,59,13,0.220338983,27,50,0.54,0,0,NA,8,3,8,Miami FLVirginia2-5,conf,ACC,ACC,-7.56878,0.844567,107,112.5,98,58,22,17.4,0,119.9,68,22,25,6,36.1,2022,59.2,Jim Larranaga,Tony Bennett
2022,2/5/2022,A,0,1,Duke,North Carolina,"W, 87-67",87,68,12,0.176470588,34,59,0.576271186,10,13,0.769230769,17,28,12,DukeNorth Carolina2-5,conf,ACC,ACC,15.688,0.932649,143.1,84.1,126.7,65.3,17.5,30.8,22,97.6,48.3,11.7,15.8,25.4,99.8,2022,68.7,Mike Krzyzewski,Hubert Davis
2022,2/5/2022,A,0,1,Virginia Tech,Pittsburgh,"W, 76-71",76,62,16,0.258064516,26,45,0.577777778,10,16,0.625,13,28,11,Virginia TechPittsburgh2-5,conf,ACC,ACC,12.9821,0.512296,131.8,108.5,121.4,73.3,25.5,30.4,35.6,113.4,67,24,9.5,31.8,90.3,2022,62.6,Mike Young,Jeff Capel
2022,2/2/2022,A,0,1,Notre Dame,Miami FL,"W, 68-64",68,61,6,0.098360656,29,63,0.46031746,4,6,0.666666667,6,14,10,Notre DameMiami FL2-2,conf,ACC,ACC,4.36833,0.88166,117.9,90.8,109.9,50.8,9.7,27.8,9.5,103.5,50,9.7,20,10,95.3,2022,61.8,Mike Brey,Jim Larranaga
2022,2/2/2022,A,0,0,Pittsburgh,Wake Forest,"L, 91-75",75,68,13,0.191176471,29,60,0.483333333,10,15,0.666666667,22,0,6,PittsburghWake Forest2-2,conf,ACC,ACC,-15.3591,0.887695,115.1,124.1,109.1,54.2,18.9,32.4,25,132.4,69.6,18.9,28.6,51,29.7,2022,68.7,Jeff Capel,Steve Forbes
2022,2/2/2022,A,0,0,Florida St.,Clemson,"L, 75-69",69,65,9,0.138461538,26,54,0.481481481,10,16,0.625,17,0,7,Florida St.Clemson2-2,conf,ACC,ACC,-5.26375,0.823089,109.5,106.2,104.9,54.6,13.7,15.6,29.6,114,57.7,21.3,34.5,40.4,58.6,2022,65.8,Leonard Hamilton,Brad Brownell
2022,2/2/2022,A,0,1,Syracuse,North Carolina St.,"W, 89-82",89,67,11,0.164179104,32,54,0.592592593,14,18,0.777777778,14,11,12,SyracuseNorth Carolina St.2-2,conf,ACC,ACC,0.764755,0.692042,129.1,115.1,132.5,69.4,16.4,24,33.3,122.1,55.2,10.4,28.9,11.9,79,2022,67.2,Jim Boeheim,Kevin Keatts
2022,2/2/2022,A,0,0,Georgia Tech,Virginia Tech,"L, 81-66",66,68,12,0.176470588,24,60,0.4,8,8,1,23,1,8,Georgia TechVirginia Tech2-2,conf,ACC,ACC,-10.0474,0.926025,104.1,103.6,96.2,48.3,17.5,20.6,13.3,118,60.4,20.4,32.1,41.5,51.2,2022,68.6,Josh Pastner,Mike Young
2022,2/1/2022,A,0,0,Boston College,Virginia,"L, 67-55",55,59,14,0.237288136,19,47,0.404255319,12,12,1,21,7,7,Boston CollegeVirginia2-1,conf,ACC,ACC,-5.40322,0.844567,102.8,105,92.8,45.7,23.6,25.9,25.5,113.1,47.7,15.2,26.9,67.4,43.9,2022,59.2,Earl Grant,Tony Bennett
2022,2/1/2022,A,0,1,North Carolina,Louisville,"W, 90-83",90,78,10,0.128205128,31,71,0.436619718,16,20,0.8,14,10,9,North CarolinaLouisville2-1,conf,ACC,ACC,0.683333,0.697511,118.2,105.2,114.2,52.1,12.7,26.8,28.2,105.3,50.7,15.2,25,21.4,79.2,2022,70.1,Hubert Davis,Chris Mack
2022,1/31/2022,A,0,1,Duke,Notre Dame,"W, 57-43",57,65,14,0.215384615,26,66,0.393939394,2,3,0.666666667,13,22,11,DukeNotre Dame1-31,conf,ACC,ACC,10.7967,0.887645,94.4,57.1,86.6,41.7,21.3,39,4.5,65.3,30.3,18.2,23.9,14.8,99.7,2022,65.8,Mike Krzyzewski,Mike Brey
2022,1/30/2022,A,0,0,Pittsburgh,Boston College,"L, 69-56",56,64,13,0.203125,20,57,0.350877193,11,19,0.578947368,11,8,9,PittsburghBoston College1-30,conf,ACC,ACC,-6.89235,0.707676,92.1,103.5,87,39.5,20.2,34.1,33.3,107.2,50.9,15.5,31.2,20.7,20.7,2022,64.4,Jeff Capel,Earl Grant
2022,1/29/2022,A,0,1,Duke,Louisville,"W, 74-65",74,63,7,0.111111111,30,68,0.441176471,8,18,0.444444444,13,16,12,DukeLouisville1-29,conf,ACC,ACC,6.56596,0.697511,122.9,99,115.9,48.5,11,45.5,26.5,101.8,49.2,14.1,27,22,92.3,2022,63.9,Mike Krzyzewski,Chris Mack
2022,1/29/2022,A,0,1,Miami FL,Georgia Tech,"W, 73-62",73,72,16,0.222222222,22,53,0.41509434,21,25,0.84,17,19,8,Miami FLGeorgia Tech1-29,conf,ACC,ACC,7.94235,0.649843,107.1,84.8,100.3,49.1,22,21.9,47.2,85.2,50,19.2,16.2,16.9,93.6,2022,72.8,Jim Larranaga,Josh Pastner
2022,1/29/2022,A,0,0,North Carolina St.,North Carolina,"L, 100-80",80,75,10,0.133333333,26,67,0.388059701,18,21,0.857142857,17,0,9,North Carolina St.North Carolina1-29,conf,ACC,ACC,-18.9068,0.932649,113.6,120.9,106.4,46.3,13.3,29.3,31.3,133,66.9,16,33.3,38.7,32.7,2022,75.2,Kevin Keatts,Hubert Davis
2022,1/29/2022,A,0,1,Virginia Tech,Florida St.,"W, 85-72",85,61,10,0.163934426,32,52,0.615384615,3,5,0.6,16,18,14,Virginia TechFlorida St.1-29,conf,ACC,ACC,2.96738,0.744251,141.3,115.5,137.7,78.8,16.2,22.2,9.6,116.6,54.8,22.7,44,32.7,91,2022,61.7,Mike Young,Leonard Hamilton
2022,1/29/2022,A,0,0,Virginia,Notre Dame,"L, 69-65",65,62,10,0.161290323,27,59,0.457627119,8,12,0.666666667,19,4,8,VirginiaNotre Dame1-29,conf,ACC,ACC,-5.63083,0.887645,109.7,101.6,104.7,48.3,16.1,35.3,20.3,111.2,57.4,12.9,12.9,46.8,70.8,2022,62.1,Tony Bennett,Mike Brey
2022,1/29/2022,A,0,0,Wake Forest,Syracuse,"L, 94-72",72,65,17,0.261538462,27,56,0.482142857,7,10,0.7,17,8,11,Wake ForestSyracuse1-29,conf,ACC,ACC,-3.31471,0.865816,119.7,118.9,110.1,58,26,38.7,17.9,143.7,65.1,7.6,36.7,27,51.9,2022,65.4,Steve Forbes,Jim Boeheim
2022,1/26/2022,A,0,0,Boston College,North Carolina,"L, 58-47",47,63,9,0.142857143,20,60,0.333333333,6,8,0.75,19,3,6,Boston CollegeNorth Carolina1-26,conf,ACC,ACC,-4.19232,0.932649,83.6,78.6,73.6,34.2,14.1,20,13.3,90.9,34.5,12.5,28.6,45.5,67.1,2022,63.8,Earl Grant,Hubert Davis
2022,1/26/2022,A,0,1,Miami FL,Virginia Tech,"W, 78-75",78,62,10,0.161290323,29,53,0.547169811,9,10,0.9,13,11,12,Miami FLVirginia Tech1-26,conf,ACC,ACC,1.73125,0.926025,135.9,105,124.9,65.1,16,20.8,18.9,120.1,63,22.4,34.6,30,95.1,2022,62.4,Jim Larranaga,Mike Young
2022,1/26/2022,A,0,0,North Carolina St.,Notre Dame,"L, 73-65",65,69,13,0.188405797,26,61,0.426229508,7,12,0.583333333,19,5,8,North Carolina St.Notre Dame1-26,conf,ACC,ACC,-2.31098,0.887645,101.9,92.5,93.5,47.5,18.7,23.7,19.7,105,48.2,15.8,28.2,42.1,75.4,2022,69.6,Kevin Keatts,Mike Brey
2022,1/26/2022,A,0,0,Florida St.,Georgia Tech,"L, 75-61",61,66,17,0.257575758,22,54,0.407407407,10,16,0.625,16,7,8,Florida St.Georgia Tech1-26,conf,ACC,ACC,-4.36144,0.649843,101,111.3,92.4,47.2,25.8,35.3,29.6,113.6,53.7,13.6,25.7,44.4,24.7,2022,66,Leonard Hamilton,Josh Pastner
2022,1/25/2022,A,1,0,Clemson,Duke,"L, 71-69",69,67,10,0.149253731,29,71,0.408450704,0,1,0,13,5,8,ClemsonDuke1-25,conf,ACC,ACC,-1.7775,0.957875,110.3,87.1,102.5,48.6,14.9,33.3,1.4,105.5,57.7,17.8,10.7,25,93.8,2022,67.3,Brad Brownell,Mike Krzyzewski
2022,1/25/2022,A,0,0,Syracuse,Pittsburgh,"L, 64-53",53,67,10,0.149253731,19,63,0.301587302,9,16,0.5625,15,10,6,SyracusePittsburgh1-25,conf,ACC,ACC,0.835239,0.512296,86,92.6,79,34.9,14.9,30.4,25.4,95.5,40.5,19.4,34.2,34.5,29.9,2022,67.1,Jim Boeheim,Jeff Capel
2022,1/24/2022,A,0,0,Boston College,Wake Forest,"L, 87-57",57,73,12,0.164383562,18,71,0.253521127,15,20,0.75,16,2,5,Boston CollegeWake Forest1-24,conf,ACC,ACC,-13.3445,0.887695,88.3,105.6,77.9,29.6,16.4,32.7,28.2,118.8,61.1,19.1,25.9,42.6,11.4,2022,73.2,Earl Grant,Steve Forbes
2022,1/24/2022,A,0,0,Louisville,Virginia,"L, 64-52",52,56,7,0.125,21,56,0.375,1,3,0.333333333,14,0,7,LouisvilleVirginia1-24,conf,ACC,ACC,-10.0399,0.844567,97.9,108.5,92,45.5,12.4,22.2,5.4,113.2,52,14.1,33.3,27.5,23.4,2022,56.5,Chris Mack,Tony Bennett
2022,1/24/2022,A,0,0,Virginia Tech,North Carolina,"L, 78-68",68,66,9,0.136363636,27,58,0.465517241,7,11,0.636363636,21,4,8,Virginia TechNorth Carolina1-24,conf,ACC,ACC,-3.56908,0.932649,114.8,101.6,101.8,52.6,13.5,15.6,19,116.8,44.4,10.5,37.2,41.3,80.4,2022,66.8,Mike Young,Hubert Davis
2022,1/22/2022,A,0,0,Virginia Tech,Boston College,"L, 68-63",63,56,7,0.125,23,53,0.433962264,10,11,0.909090909,18,11,5,Virginia TechBoston College1-22,conf,ACC,ACC,1.595,0.707676,121,114.7,112.2,50,12.5,26.7,20.8,121.2,51.9,17.8,51.6,36.5,64.9,2022,56.1,Mike Young,Earl Grant
2022,1/22/2022,A,1,0,Syracuse,Duke,"L, 79-59",59,68,10,0.147058824,24,68,0.352941176,6,12,0.5,6,0,9,SyracuseDuke1-22,conf,ACC,ACC,-11.7188,0.957875,93.3,94.6,86.1,39,14.6,31.9,17.6,115.3,58.7,21.9,39.4,11.1,46.1,2022,68.5,Jim Boeheim,Mike Krzyzewski
2022,1/22/2022,A,0,1,Florida St.,Miami FL,"W, 61-60",61,63,17,0.26984127,25,52,0.480769231,8,12,0.666666667,16,26,8,Florida St.Miami FL1-22,conf,ACC,ACC,11.9921,0.88166,109.6,76.4,95.5,51,26.6,36.7,23.1,93.9,43.5,15.7,22.2,31.5,98.5,2022,63.9,Leonard Hamilton,Jim Larranaga
2022,1/22/2022,A,0,0,Virginia,North Carolina St.,"L, 77-63",63,55,10,0.181818182,23,55,0.418181818,7,9,0.777777778,10,8,6,VirginiaNorth Carolina St.1-22,conf,ACC,ACC,-6.8547,0.692042,113.9,126.9,113.4,50.9,18,42.4,16.4,138.6,72,16.2,30,12,22.4,2022,55.6,Tony Bennett,Kevin Keatts
2022,1/22/2022,A,0,1,Notre Dame,Louisville,"W, 82-70",82,61,11,0.180327869,31,49,0.632653061,5,7,0.714285714,12,14,13,Notre DameLouisville1-22,conf,ACC,ACC,0.691517,0.697511,135.2,116.2,133.1,78.6,17.9,5,14.3,113.7,55.9,11.4,25,10.2,85.2,2022,61.6,Mike Brey,Chris Mack
2022,1/22/2022,A,0,0,Pittsburgh,Clemson,"L, 75-48",48,62,20,0.322580645,16,48,0.333333333,9,13,0.692307692,20,0,7,PittsburghClemson1-22,conf,ACC,ACC,-8.75892,0.823089,86.5,105.2,76.5,40.6,31.9,32.4,27.1,119.5,60.9,14.3,18.5,56.5,9.6,2022,62.8,Jeff Capel,Brad Brownell
2022,1/22/2022,A,0,0,North Carolina,Wake Forest,"L, 98-76",76,79,11,0.139240506,27,81,0.333333333,16,23,0.695652174,25,3,7,North CarolinaWake Forest1-22,conf,ACC,ACC,-8.05649,0.887695,107.6,109.5,95.5,37,13.8,39.7,28.4,123.2,62.7,10.1,10,54.2,44.8,2022,79.6,Hubert Davis,Steve Forbes
2022,1/19/2022,A,0,1,Wake Forest,Georgia Tech,"W, 80-64",80,75,18,0.24,33,58,0.568965517,6,7,0.857142857,12,16,10,Wake ForestGeorgia Tech1-19,conf,ACC,ACC,3.83905,0.649843,109,89,106.3,63.8,23.9,16.7,12.1,85.1,42.3,19.9,28.6,23.1,91.1,2022,75.2,Steve Forbes,Josh Pastner
2022,1/19/2022,A,0,1,Virginia Tech,North Carolina St.,"W, 62-59",62,59,17,0.288135593,26,53,0.490566038,3,4,0.75,17,18,15,Virginia TechNorth Carolina St.1-19,conf,ACC,ACC,9.19708,0.692042,109.7,87.2,104.9,55.7,28.8,44.4,7.5,99.9,48.2,15.2,30.6,16.1,93.4,2022,59.1,Mike Young,Kevin Keatts
2022,1/19/2022,A,0,0,Boston College,Louisville,"L, 67-54",54,69,10,0.144927536,19,65,0.292307692,12,22,0.545454545,17,2,7,Boston CollegeLouisville1-19,conf,ACC,ACC,-3.88101,0.697511,84.1,91.3,77.2,32.3,14.3,28.3,33.8,95.8,51.9,15.7,12.5,42.3,28,2022,69.9,Earl Grant,Chris Mack
2022,1/19/2022,A,0,1,Virginia,Pittsburgh,"W, 66-61",66,58,9,0.155172414,27,54,0.5,8,12,0.666666667,19,10,10,VirginiaPittsburgh1-19,conf,ACC,ACC,2.55,0.512296,116.2,107.7,113.6,53.7,15.5,35.5,22.2,105,51.2,25.8,39.1,52.4,70.5,2022,58.1,Tony Bennett,Jeff Capel
2022,1/18/2022,A,0,0,North Carolina,Miami FL,"L, 85-57",57,69,14,0.202898551,22,65,0.338461538,7,11,0.636363636,18,3,6,North CarolinaMiami FL1-18,conf,ACC,ACC,-17.4277,0.88166,86.8,109.2,82.2,38.5,20.2,32.6,16.9,122.6,56.3,5.8,21.1,34.9,6.7,2022,69.3,Hubert Davis,Jim Larranaga
2022,1/18/2022,A,0,0,Clemson,Syracuse,"L, 91-78",78,72,9,0.125,31,63,0.492063492,8,11,0.727272727,21,4,9,ClemsonSyracuse1-18,conf,ACC,ACC,-4.54102,0.865816,112.5,107.6,107.9,55.6,12.5,11.8,17.5,125.9,61.2,13.8,29,44.8,62.5,2022,72.3,Brad Brownell,Jim Boeheim
2022,1/18/2022,A,0,0,Duke,Florida St.,"L, 79-78",78,71,15,0.211267606,27,55,0.490909091,14,18,0.777777778,19,6,8,DukeFlorida St.1-18,conf,ACC,ACC,-1.21156,0.744251,115,106.9,109.5,58.2,21.1,23.3,32.7,110.9,40.4,7,38.8,34.2,69.9,2022,63.3,Mike Krzyzewski,Leonard Hamilton
2022,1/15/2022,A,1,0,North Carolina St.,Duke,"L, 88-73",73,68,11,0.161764706,31,75,0.413333333,6,10,0.6,17,7,7,North Carolina St.Duke1-15,conf,ACC,ACC,-7.36266,0.957875,116.2,104.6,106.5,44.7,16,48.9,13.3,128.3,61.7,17.5,48.4,40,77,2022,68.6,Kevin Keatts,Mike Krzyzewski
2022,1/15/2022,A,0,0,Louisville,Pittsburgh,"L, 65-53",53,67,9,0.134328358,19,57,0.333333333,8,11,0.727272727,18,5,11,LouisvillePittsburgh1-15,conf,ACC,ACC,-4.56977,0.512296,82.3,96.3,78.4,39.5,13.3,10.5,19.3,96.1,47.3,16.3,20,34.5,14.1,2022,67.6,Chris Mack,Jeff Capel
2022,1/15/2022,A,0,1,Florida St.,Syracuse,"W, 76-71",76,63,10,0.158730159,28,51,0.549019608,8,13,0.615384615,15,7,8,Florida St.Syracuse1-15,conf,ACC,ACC,-1.2825,0.865816,120.5,100.1,120.4,66.7,15.8,19.2,25.5,112.5,53.9,19,28.6,37.3,89.3,2022,63.1,Leonard Hamilton,Jim Boeheim
2022,1/15/2022,A,0,1,Wake Forest,Virginia,"W, 63-55",63,58,13,0.224137931,23,51,0.450980392,11,14,0.785714286,12,8,13,Wake ForestVirginia1-15,conf,ACC,ACC,-1.27257,0.844567,112.4,92.1,107.4,51,22.2,44.8,27.5,93.7,40.5,18.7,40.5,20.7,90.7,2022,58.7,Steve Forbes,Tony Bennett
2022,1/15/2022,A,0,0,Notre Dame,Virginia Tech,"L, 79-73",73,60,3,0.05,26,56,0.464285714,13,18,0.722222222,13,10,10,Notre DameVirginia Tech1-15,conf,ACC,ACC,4.90167,0.926025,135.6,109.5,120,53.6,4.9,23.3,32.1,129.9,69.4,16.4,21.7,30.6,92.1,2022,60.8,Mike Brey,Mike Young
2022,1/15/2022,A,0,1,Boston College,Clemson,"W, 70-68",70,70,11,0.157142857,28,57,0.49122807,8,15,0.533333333,14,2,10,Boston CollegeClemson1-15,conf,ACC,ACC,-7.65042,0.823089,101.5,92.1,99.4,54.4,15.6,12.1,26.3,96.6,50.8,17,22.2,23.7,75.3,2022,70.4,Earl Grant,Brad Brownell
2022,1/15/2022,A,0,0,Georgia Tech,North Carolina,"L, 88-65",65,73,11,0.150684932,27,59,0.457627119,8,14,0.571428571,20,0,7,Georgia TechNorth Carolina1-15,conf,ACC,ACC,-12.7265,0.932649,98.6,104.5,88.1,48.3,14.9,11.4,23.7,119.2,54.8,17.6,33.3,33.3,33.8,2022,73.8,Josh Pastner,Hubert Davis
2022,1/12/2022,A,0,1,Duke,Wake Forest,"W, 76-64",76,68,7,0.102941176,31,61,0.508196721,7,13,0.538461538,18,20,12,DukeWake Forest1-12,conf,ACC,ACC,8.48258,0.887695,121.3,84.1,110.4,56.6,10.2,16.1,21.3,93,46.3,21.8,29.4,37,98.5,2022,68.8,Mike Krzyzewski,Steve Forbes
2022,1/12/2022,A,0,0,Clemson,Notre Dame,"L, 72-56",56,63,10,0.158730159,21,61,0.344262295,8,12,0.666666667,18,2,6,ClemsonNotre Dame1-12,conf,ACC,ACC,-13.8008,0.887645,91.6,104.3,88.3,39.3,15.8,31,19.7,113.6,54.5,12.6,23.5,30.9,18.4,2022,63.4,Brad Brownell,Mike Brey
2022,1/12/2022,A,0,0,Virginia Tech,Virginia,"L, 54-52",52,57,12,0.210526316,21,50,0.42,3,3,1,16,4,7,Virginia TechVirginia1-12,conf,ACC,ACC,-0.57625,0.844567,99.9,88.6,91.2,49,21,21.4,6,94.7,43,14,28.1,32,80,2022,57,Mike Young,Tony Bennett
2022,1/12/2022,A,0,1,Georgia Tech,Boston College,"W, 81-76",81,72,17,0.236111111,29,57,0.50877193,12,17,0.705882353,22,12,12,Georgia TechBoston College1-12,conf,ACC,ACC,1.87375,0.707676,117.2,103.2,112.4,60.5,23.6,39.3,29.8,105.5,51.6,22.2,36.8,30.6,81.2,2022,72.1,Josh Pastner,Earl Grant
2022,1/12/2022,A,0,1,North Carolina St.,Louisville,"W, 79-63",79,63,8,0.126984127,32,57,0.561403509,3,6,0.5,19,18,16,North Carolina St.Louisville1-12,conf,ACC,ACC,5.75164,0.697511,128.7,100.5,125,66.7,12.7,17.9,10.5,99.7,52,22.2,28.1,36,94.5,2022,63.2,Kevin Keatts,Chris Mack
2022,1/11/2022,A,0,0,Pittsburgh,Syracuse,"L, 77-61",61,60,13,0.216666667,18,47,0.382978723,18,26,0.692307692,19,7,13,PittsburghSyracuse1-11,conf,ACC,ACC,-6.14474,0.865816,105.8,108.2,100.8,45.7,21.5,40,55.3,127.2,57.1,14.9,41.4,63.3,43.5,2022,60.5,Jeff Capel,Jim Boeheim
2022,1/11/2022,A,0,0,Miami FL,Florida St.,"L, 65-64",64,62,11,0.177419355,24,52,0.461538462,7,10,0.7,17,8,9,Miami FLFlorida St.1-11,conf,ACC,ACC,1.73375,0.744251,109.6,99.4,102.9,54.8,17.7,20.7,19.2,104.5,48.1,24.1,42.4,29.6,75.5,2022,62.2,Jim Larranaga,Leonard Hamilton
2022,1/8/2022,A,0,1,Clemson,North Carolina St.,"W, 70-65",70,72,16,0.222222222,28,57,0.49122807,11,13,0.846153846,17,9,10,ClemsonNorth Carolina St.1-8,conf,ACC,ACC,1.39958,0.692042,94.7,83.8,96.5,51.8,22.1,23.3,22.8,89.6,39.2,20.7,31,38.3,80.3,2022,72.6,Brad Brownell,Kevin Keatts
2022,1/8/2022,A,0,0,Virginia,North Carolina,"L, 74-58",58,61,10,0.163934426,25,56,0.446428571,2,4,0.5,14,1,9,VirginiaNorth Carolina1-8,conf,ACC,ACC,-7.56142,0.932649,106.3,104.6,94.2,50,16.2,21.9,7.1,120.2,56.8,14.6,35.5,18.6,54.5,2022,61.6,Tony Bennett,Hubert Davis
2022,1/8/2022,A,0,0,Syracuse,Wake Forest,"L, 77-74",74,75,9,0.12,27,75,0.36,12,14,0.857142857,21,8,9,SyracuseWake Forest1-8,conf,ACC,ACC,0.993333,0.887695,108.1,91.4,97.7,41.3,11.9,30,18.7,101.6,52.6,17.2,17.1,43.1,87.3,2022,67.3,Jim Boeheim,Steve Forbes
2022,1/8/2022,A,0,0,Boston College,Pittsburgh,"L, 69-67",67,65,10,0.153846154,22,57,0.385964912,14,19,0.736842105,22,11,12,Boston CollegePittsburgh1-8,conf,ACC,ACC,1.17167,0.512296,105.9,106.1,102,46.5,15.2,24.3,33.3,105.1,51.1,24.4,35.7,62.2,49.7,2022,65.7,Earl Grant,Jeff Capel
2022,1/8/2022,A,0,1,Notre Dame,Georgia Tech,"W, 72-68",72,75,12,0.16,31,66,0.46969697,3,6,0.5,14,6,11,Notre DameGeorgia Tech1-8,conf,ACC,ACC,-1.63889,0.649843,98.7,92.1,95,52.3,15.8,16.7,9.1,89.7,43.3,18.5,23.8,17.9,68.8,2022,67.4,Mike Brey,Josh Pastner
2022,1/8/2022,A,0,0,Louisville,Florida St.,"L, 79-70",70,68,10,0.147058824,24,59,0.406779661,14,20,0.7,22,5,7,LouisvilleFlorida St.1-8,conf,ACC,ACC,-4.48379,0.744251,108.5,110.3,102.3,47.5,14.6,26.3,33.9,115.5,52.5,8.8,26.3,47.5,45.5,2022,68.4,Chris Mack,Leonard Hamilton
2022,1/8/2022,A,1,1,Miami FL,Duke,"W, 76-74",76,70,5,0.071428571,32,70,0.457142857,8,11,0.727272727,16,8,10,Miami FLDuke1-8,conf,ACC,ACC,0.180417,0.957875,115.4,86.7,107.6,48.6,7.1,24.4,15.7,104.7,50.8,24.1,39.4,28.8,96.4,2022,70.7,Jim Larranaga,Mike Krzyzewski
2022,1/5/2022,A,0,0,Pittsburgh,Louisville,"L, 75-72",72,67,11,0.164179104,23,52,0.442307692,19,27,0.703703704,21,5,7,PittsburghLouisville1-5,conf,ACC,ACC,-1.27417,0.697511,113.6,109.3,107.4,51,16.4,27.8,51.9,111.9,55,17.9,25,60,60.9,2022,67,Jeff Capel,Chris Mack
2022,1/5/2022,A,0,0,Syracuse,Miami FL,"L, 88-87",87,73,19,0.260273973,29,59,0.491525424,12,18,0.666666667,19,18,10,SyracuseMiami FL1-5,conf,ACC,ACC,3.91083,0.88166,127.1,105.1,118.4,63.6,25.9,38.2,30.5,119.8,53.1,13.6,35.1,36.9,89.8,2022,73.5,Jim Boeheim,Jim Larranaga
2022,1/5/2022,A,0,0,North Carolina,Notre Dame,"L, 78-73",73,72,14,0.194444444,29,59,0.491525424,7,8,0.875,13,4,8,North CarolinaNotre Dame1-5,conf,ACC,ACC,-4.29833,0.887645,107.8,97.7,101.4,55.9,19.4,16.1,13.6,108.3,58.2,9.7,2.9,18,75.7,2022,72,Hubert Davis,Mike Brey
2022,1/4/2022,A,0,1,North Carolina St.,Virginia Tech,"W, 68-63",68,59,9,0.152542373,26,59,0.440677966,7,9,0.777777778,16,10,13,North Carolina St.Virginia Tech1-4,conf,ACC,ACC,2.64833,0.926025,124.6,93.2,114.8,51.7,15.2,43.8,15.3,106.3,50.9,16.9,26.7,20.8,96.6,2022,59.2,Kevin Keatts,Mike Young
2022,1/4/2022,A,0,0,Florida St.,Wake Forest,"L, 76-54",54,77,10,0.12987013,15,62,0.241935484,20,25,0.8,22,6,9,Florida St.Wake Forest1-4,conf,ACC,ACC,-10.9976,0.887695,77.3,87.7,69.4,27.4,12.8,14.3,40.3,97.6,50,28.3,32.4,49.1,18.8,2022,77.8,Leonard Hamilton,Steve Forbes
2022,1/4/2022,A,1,0,Georgia Tech,Duke,"L, 69-57",57,67,9,0.134328358,21,64,0.328125,9,12,0.75,27,2,6,Georgia TechDuke1-4,conf,ACC,ACC,-7.22982,0.957875,91.5,84.3,84.6,37.5,13.4,22.7,18.8,102.4,42.2,14.8,35.9,78.4,72,2022,67.3,Josh Pastner,Mike Krzyzewski
2022,1/4/2022,A,0,1,Virginia,Clemson,"W, 75-65",75,60,9,0.15,25,46,0.543478261,21,24,0.875,17,10,10,VirginiaClemson1-4,conf,ACC,ACC,1.72391,0.823089,127.3,102.2,124,58.7,14.9,26.1,52.2,107.4,55,14.9,21.4,32,92.6,2022,60.5,Tony Bennett,Brad Brownell
